,yr_built,sqft_lot,sqft_lot15,sqft_living
15971,1,2,2,2
15972,1,1,1,0
15973,1,0,0,2
15974,1,3,1,2
15975,1,3,2,2
15976,2,2,2,1
15977,2,3,3,3
15978,3,1,1,3
15979,1,0,0,0
15980,1,3,3,3
15981,1,2,3,0
15982,3,1,1,2
15983,2,1,2,0
15984,1,2,2,1
15985,0,1,1,0
15986,0,3,3,0
15987,1,2,2,3
15988,0,0,0,2
15989,1,3,2,0
15990,2,1,1,1
15991,2,1,0,1
15992,0,0,0,2
15993,1,2,2,3
15994,1,2,3,1
15995,0,1,1,2
15996,0,1,1,0
15997,2,3,3,2
15998,0,2,2,1
15999,3,1,1,2
16000,2,3,3,1
16001,2,3,3,1
16002,2,3,3,2
16003,1,2,2,2
16004,1,3,3,3
16005,0,1,1,1
16006,1,1,2,1
16007,3,0,0,2
16008,0,2,1,1
16009,3,3,3,3
16010,3,1,1,3
16011,1,2,3,1
16012,0,3,2,2
16013,0,3,2,2
16014,2,2,2,1
16015,3,0,0,2
16016,1,2,2,3
16017,3,3,3,3
16018,1,1,2,2
16019,1,3,3,1
16020,3,0,0,3
16021,3,0,0,0
16022,3,0,0,2
16023,0,0,0,0
16024,3,0,0,1
16025,0,2,1,3
16026,0,3,3,2
16027,2,2,2,0
16028,0,0,0,2
16029,3,2,3,3
16030,2,1,0,0
16031,3,1,2,3
16032,2,2,2,0
16033,3,0,1,1
16034,3,2,2,3
16035,3,0,0,1
16036,2,1,2,2
16037,1,2,2,1
16038,2,3,3,3
16039,2,2,2,2
16040,0,3,2,1
16041,1,3,3,1
16042,2,2,2,1
16043,3,0,1,2
16044,0,3,3,3
16045,0,1,1,1
16046,0,1,0,3
16047,2,2,1,1
16048,1,2,1,0
16049,0,1,1,1
16050,0,2,2,1
16051,0,1,1,0
16052,0,0,0,0
16053,2,1,1,1
16054,1,0,1,2
16055,1,1,1,2
16056,1,2,2,1
16057,2,3,3,3
16058,0,2,2,2
16059,1,1,2,2
16060,2,3,2,2
16061,2,0,0,1
16062,1,2,3,1
16063,2,1,1,2
16064,3,1,1,3
16065,3,2,1,2
16066,0,1,1,0
16067,0,3,2,0
16068,2,3,3,3
16069,2,3,3,2
16070,3,1,1,3
16071,3,1,1,2
16072,1,2,2,1
16073,0,1,0,3
16074,0,2,1,3
16075,1,0,0,0
16076,2,2,2,0
16077,2,3,3,3
16078,2,3,3,3
16079,3,1,0,3
16080,0,0,1,0
16081,3,1,1,3
16082,1,0,2,1
16083,1,3,3,0
16084,0,0,0,1
16085,2,3,3,2
16086,1,3,3,1
16087,1,1,2,1
16088,1,0,0,3
16089,0,1,1,2
16090,1,3,3,0
16091,1,1,1,2
16092,0,1,1,0
16093,1,3,3,1
16094,2,0,0,0
16095,2,3,3,3
16096,2,1,1,2
16097,2,3,3,2
16098,2,2,1,3
16099,1,3,3,2
16100,2,3,3,3
16101,2,3,3,2
16102,0,0,0,2
16103,2,2,3,0
16104,0,1,0,3
16105,2,1,2,2
16106,3,0,0,2
16107,0,3,1,0
16108,2,0,0,2
16109,3,2,3,3
16110,3,3,3,3
16111,0,1,1,2
16112,0,1,1,0
16113,1,2,2,1
16114,2,3,3,1
16115,3,0,0,2
16116,1,2,1,1
16117,0,1,1,0
16118,2,2,2,2
16119,0,2,2,1
16120,2,3,3,3
16121,1,2,2,1
16122,1,2,2,0
16123,2,2,2,0
16124,0,3,2,3
16125,1,2,1,3
16126,1,3,3,3
16127,1,3,2,2
16128,2,3,3,2
16129,0,0,0,1
16130,0,1,1,0
16131,1,2,2,2
16132,0,3,3,0
16133,1,2,2,1
16134,2,1,1,1
16135,3,2,1,1
16136,2,3,3,2
16137,3,1,1,3
16138,0,0,0,0
16139,0,2,2,0
16140,2,3,3,0
16141,0,0,0,2
16142,2,1,2,1
16143,1,3,3,1
16144,3,1,1,3
16145,3,1,1,3
16146,1,2,2,2
16147,2,2,3,3
16148,0,3,3,1
16149,3,0,0,3
16150,3,0,0,3
16151,2,2,2,0
16152,2,2,2,0
16153,0,0,0,0
16154,0,2,2,1
16155,2,2,2,2
16156,3,0,0,1
16157,1,1,2,3
16158,2,1,1,3
16159,2,0,1,1
16160,0,2,2,0
16161,0,2,2,0
16162,1,2,2,1
16163,1,1,1,0
16164,2,2,2,1
16165,0,2,1,0
16166,1,1,2,2
16167,0,1,2,2
16168,2,2,2,1
16169,2,2,2,0
16170,2,3,3,3
16171,0,0,0,2
16172,2,3,3,3
16173,3,2,2,2
16174,1,2,3,3
16175,0,0,0,1
16176,1,2,3,0
16177,2,1,1,1
16178,0,3,2,1
16179,0,3,3,0
16180,0,0,0,2
16181,0,1,1,0
16182,3,0,0,1
16183,3,0,0,3
16184,1,3,3,2
16185,2,2,2,3
16186,3,2,2,1
16187,1,3,3,3
16188,2,3,3,2
16189,2,2,3,2
16190,2,2,2,1
16191,0,0,0,0
16192,1,2,1,0
16193,3,3,2,3
16194,1,3,2,0
16195,1,2,2,1
16196,2,3,3,3
16197,0,0,0,3
16198,0,2,2,0
16199,0,2,1,2
16200,1,1,1,2
16201,0,1,0,0
16202,1,1,1,0
16203,2,2,1,1
16204,1,2,2,0
16205,1,2,2,2
16206,0,1,1,3
16207,0,1,0,3
16208,2,2,2,3
16209,2,2,2,1
16210,1,2,2,1
16211,3,2,1,1
16212,0,3,2,0
16213,1,1,1,3
16214,2,1,1,1
16215,2,0,0,2
16216,0,2,3,1
16217,1,1,1,2
16218,2,3,3,3
16219,3,0,0,2
16220,0,0,0,0
16221,3,2,2,2
16222,0,0,1,2
16223,1,3,3,2
16224,0,2,2,0
16225,1,3,3,2
16226,0,1,2,1
16227,3,0,0,1
16228,1,2,2,1
16229,3,2,1,3
16230,3,1,1,3
16231,1,2,2,0
16232,2,1,1,1
16233,3,1,1,2
16234,3,0,0,1
16235,3,3,3,2
16236,0,3,3,0
16237,0,1,2,0
16238,3,1,0,3
16239,3,0,0,3
16240,3,1,1,3
16241,3,0,0,2
16242,2,2,2,2
16243,3,0,0,1
16244,0,1,0,2
16245,0,0,1,0
16246,1,1,1,0
16247,2,1,1,1
16248,1,2,2,2
16249,0,1,1,2
16250,1,1,2,2
16251,1,2,2,1
16252,1,3,3,2
16253,3,2,2,3
16254,2,2,2,1
16255,1,1,2,1
16256,0,1,1,1
16257,2,2,1,2
16258,3,3,3,3
16259,0,1,1,0
16260,2,3,3,3
16261,0,2,2,0
16262,2,3,2,2
16263,2,2,2,2
16264,3,0,1,2
16265,0,0,0,2
16266,3,2,3,3
16267,1,3,3,2
16268,2,3,3,2
16269,0,1,1,1
16270,3,1,1,3
16271,1,0,0,0
16272,0,2,2,0
16273,1,3,3,0
16274,2,0,0,1
16275,3,2,2,2
16276,1,2,2,1
16277,1,2,2,0
16278,0,1,3,0
16279,3,2,0,3
16280,2,3,3,3
16281,1,3,3,2
16282,2,3,3,3
16283,2,0,0,2
16284,1,3,3,2
16285,3,0,1,3
16286,3,3,3,2
16287,2,2,2,2
16288,2,3,3,2
16289,2,2,2,0
16290,0,2,2,0
16291,2,3,3,3
16292,2,1,2,2
16293,0,1,1,1
16294,0,0,0,3
16295,2,2,2,1
16296,0,1,1,2
16297,1,1,2,2
16298,1,3,3,3
16299,0,0,0,3
16300,1,3,3,2
16301,1,0,1,3
16302,3,3,3,3
16303,1,2,2,1
16304,2,3,3,3
16305,3,2,1,1
16306,3,0,0,1
16307,3,0,0,1
16308,0,3,3,0
16309,3,3,2,2
16310,2,3,3,3
16311,3,2,2,2
16312,1,2,2,0
16313,2,1,1,2
16314,2,0,0,0
16315,2,2,2,1
16316,1,2,3,0
16317,2,1,2,2
16318,2,3,3,1
16319,0,1,1,1
16320,1,2,2,0
16321,3,0,0,1
16322,3,0,0,1
16323,1,3,3,1
16324,3,1,1,3
16325,1,1,1,1
16326,1,3,2,0
16327,0,1,1,3
16328,1,2,2,1
16329,1,3,3,1
16330,2,3,3,3
16331,1,2,2,1
16332,3,0,0,1
16333,1,3,3,1
16334,2,3,3,3
16335,3,2,2,3
16336,1,1,1,2
16337,3,0,0,0
16338,2,3,3,1
16339,2,0,0,0
16340,0,1,0,0
16341,0,0,0,3
16342,3,0,0,1
16343,3,3,3,3
16344,2,3,3,3
16345,1,3,3,3
16346,2,2,1,1
16347,0,1,1,1
16348,0,2,2,3
16349,2,3,3,3
16350,2,1,0,1
16351,0,0,0,0
16352,3,3,3,3
16353,1,1,1,0
16354,0,0,0,2
16355,2,2,2,2
16356,0,2,2,1
16357,1,0,0,2
16358,3,3,1,3
16359,2,3,3,3
16360,1,2,2,3
16361,1,3,3,1
16362,3,1,1,3
16363,0,1,0,0
16364,0,0,1,2
16365,0,1,1,0
16366,0,2,1,0
16367,1,2,3,0
16368,2,0,0,1
16369,0,0,0,0
16370,3,0,0,1
16371,1,2,3,0
16372,2,3,3,3
16373,1,3,3,0
16374,2,1,1,3
16375,1,1,1,0
16376,2,2,3,3
16377,1,2,2,2
16378,0,1,1,1
16379,0,1,0,0
16380,3,0,0,1
16381,0,2,1,0
16382,2,1,2,1
16383,2,3,1,1
16384,0,1,1,0
16385,1,2,2,0
16386,1,2,2,2
16387,3,1,1,3
16388,2,3,3,3
16389,3,3,3,3
16390,1,2,2,3
16391,0,1,1,0
16392,1,1,3,3
16393,1,3,3,2
16394,1,2,1,1
16395,2,2,2,0
16396,1,2,2,1
16397,3,0,0,0
16398,1,2,1,2
16399,1,2,2,0
16400,1,3,3,3
16401,0,1,1,1
16402,3,1,1,3
16403,0,2,2,0
16404,0,0,0,1
16405,1,3,3,0
16406,1,1,1,2
16407,0,1,1,0
16408,3,0,0,2
16409,0,1,1,0
16410,3,0,0,3
16411,1,1,1,2
16412,2,2,2,3
16413,3,3,3,3
16414,1,2,1,1
16415,3,1,1,3
16416,0,3,2,0
16417,2,3,3,3
16418,1,3,2,2
16419,0,0,0,0
16420,3,0,0,0
16421,2,2,2,2
16422,1,0,0,2
16423,3,1,2,3
16424,1,1,1,1
16425,0,0,0,0
16426,2,2,1,3
16427,3,0,1,3
16428,1,1,0,1
16429,3,3,3,3
16430,3,3,3,3
16431,2,3,3,3
16432,3,1,0,2
16433,0,0,0,0
16434,0,0,0,2
16435,2,2,2,2
16436,0,1,1,1
16437,2,0,0,1
16438,1,2,2,2
16439,1,2,2,1
16440,2,3,3,3
16441,2,1,2,3
16442,3,0,0,1
16443,0,0,0,1
16444,1,1,2,0
16445,0,1,1,0
16446,3,3,3,3
16447,3,0,0,1
16448,3,1,1,3
16449,2,2,2,3
16450,1,2,1,1
16451,2,0,1,1
16452,1,3,2,1
16453,1,2,2,2
16454,1,3,3,3
16455,0,1,1,0
16456,2,3,3,1
16457,2,3,3,3
16458,1,2,2,1
16459,1,2,1,2
16460,0,2,2,0
16461,0,1,2,0
16462,3,2,2,1
16463,0,0,0,0
16464,3,0,1,3
16465,2,1,1,1
16466,2,2,2,2
16467,2,0,1,1
16468,3,0,1,3
16469,0,2,2,0
16470,2,1,1,1
16471,2,3,3,2
16472,2,3,2,3
16473,3,0,0,2
16474,1,2,2,0
16475,1,1,1,1
16476,0,1,1,2
16477,3,0,1,3
16478,2,0,0,1
16479,1,3,2,0
16480,1,2,1,0
16481,0,1,1,0
16482,0,2,2,0
16483,2,2,2,2
16484,3,1,1,2
16485,0,2,2,0
16486,1,1,1,0
16487,0,0,0,0
16488,1,2,3,3
16489,2,3,2,1
16490,0,2,2,0
16491,1,2,2,2
16492,2,2,1,2
16493,3,1,0,3
16494,2,0,0,1
16495,2,3,3,3
16496,2,3,3,2
16497,2,1,1,1
16498,1,2,2,2
16499,0,0,0,0
16500,0,0,1,0
16501,0,0,0,1
16502,2,0,0,1
16503,3,0,0,1
16504,0,0,0,0
16505,1,2,2,2
16506,2,2,2,0
16507,1,2,2,0
16508,3,0,0,3
16509,1,2,1,0
16510,0,2,2,0
16511,2,2,2,2
16512,2,2,2,2
16513,1,2,2,3
16514,1,3,3,3
16515,3,1,1,3
16516,1,2,2,1
16517,1,1,1,0
16518,0,0,1,0
16519,1,2,2,1
16520,1,1,1,1
16521,3,0,2,1
16522,0,0,0,1
16523,1,1,2,1
16524,3,3,3,3
16525,2,3,3,3
16526,2,3,3,1
16527,2,3,3,3
16528,2,3,3,3
16529,2,1,1,3
16530,0,0,0,0
16531,1,0,0,2
16532,1,2,3,0
16533,0,0,0,1
16534,2,1,2,2
16535,0,3,2,3
16536,0,1,0,0
16537,0,3,3,0
16538,2,0,0,0
16539,0,1,1,1
16540,2,3,2,3
16541,1,1,1,2
16542,2,2,1,2
16543,3,1,0,1
16544,2,2,1,2
16545,0,2,2,0
16546,1,2,2,0
16547,1,2,3,0
16548,2,3,3,0
16549,3,0,0,2
16550,1,1,2,0
16551,0,0,1,0
16552,0,2,2,2
16553,3,1,1,3
16554,0,3,2,3
16555,3,0,0,1
16556,1,2,2,0
16557,1,3,1,3
16558,1,2,2,1
16559,0,3,3,1
16560,1,1,2,3
16561,1,2,2,0
16562,2,3,3,1
16563,3,0,1,3
16564,1,2,2,2
16565,1,2,2,1
16566,1,3,3,0
16567,3,2,1,3
16568,1,2,3,3
16569,3,0,0,3
16570,1,3,3,0
16571,0,1,1,1
16572,2,2,3,0
16573,2,3,3,3
16574,0,2,3,0
16575,1,1,1,1
16576,1,2,3,3
16577,0,2,0,2
16578,1,3,3,0
16579,1,1,1,2
16580,2,3,3,3
16581,1,2,2,2
16582,0,1,1,3
16583,1,2,3,2
16584,1,2,2,1
16585,0,0,0,3
16586,0,1,1,1
16587,3,0,0,3
16588,0,1,1,3
16589,3,0,0,0
16590,3,0,0,2
16591,3,2,2,2
16592,0,1,0,1
16593,0,0,0,3
16594,0,0,0,3
16595,3,1,1,2
16596,1,1,2,1
16597,1,1,1,2
16598,2,3,3,3
16599,2,3,3,3
16600,0,1,1,1
16601,3,2,2,3
16602,1,3,3,0
16603,2,2,2,0
16604,1,3,2,1
16605,2,3,3,3
16606,0,0,0,3
16607,1,2,2,2
16608,1,0,0,0
16609,1,3,2,1
16610,2,2,1,2
16611,2,0,0,2
16612,0,2,2,1
16613,0,0,3,0
16614,0,3,3,3
16615,1,3,3,3
16616,2,3,3,2
16617,1,3,3,2
16618,3,1,1,2
16619,0,1,1,0
16620,0,0,0,0
16621,2,2,2,2
16622,0,2,2,2
16623,2,1,2,3
16624,3,2,2,3
16625,2,3,3,3
16626,0,0,1,2
16627,2,1,1,3
16628,1,3,2,0
16629,2,3,3,3
16630,1,2,3,2
16631,1,3,3,1
16632,2,3,3,3
16633,1,2,3,0
16634,2,2,2,1
16635,2,2,3,3
16636,3,1,1,3
16637,2,2,2,1
16638,3,0,0,0
16639,2,1,2,3
16640,3,0,1,1
16641,2,1,1,2
16642,3,1,1,3
16643,1,2,2,0
16644,3,0,0,1
16645,1,1,1,0
16646,3,0,0,2
16647,1,2,2,2
16648,0,0,0,1
16649,0,0,0,1
16650,3,0,0,0
16651,2,2,2,2
16652,2,3,3,2
16653,3,0,0,1
16654,3,1,1,3
16655,0,0,0,1
16656,2,1,1,2
16657,0,1,1,0
16658,2,3,3,3
16659,2,2,2,2
16660,0,3,3,2
16661,0,2,2,1
16662,0,1,0,0
16663,1,3,3,1
16664,0,2,1,1
16665,0,1,0,0
16666,2,3,3,3
16667,2,2,3,0
16668,2,1,1,3
16669,3,1,2,2
16670,2,3,3,3
16671,1,2,2,2
16672,1,2,2,2
16673,3,1,1,2
16674,1,3,3,3
16675,0,1,1,0
16676,0,0,0,1
16677,3,0,0,1
16678,0,1,0,0
16679,2,1,1,0
16680,1,3,3,0
16681,1,1,2,1
16682,1,1,1,1
16683,1,3,3,2
16684,0,3,3,2
16685,1,1,2,0
16686,1,2,2,0
16687,0,0,0,0
16688,2,1,2,2
16689,2,3,3,3
16690,2,3,3,2
16691,2,3,3,2
16692,3,0,0,1
16693,1,2,3,0
16694,0,0,0,3
16695,1,1,2,1
16696,0,1,1,1
16697,1,3,3,2
16698,1,1,1,2
16699,2,3,2,1
16700,0,0,0,2
16701,2,1,2,2
16702,1,1,1,2
16703,0,2,2,0
16704,3,0,0,2
16705,0,0,0,1
16706,0,2,2,2
16707,0,2,1,0
16708,2,2,2,2
16709,1,3,3,1
16710,2,3,3,2
16711,2,1,2,1
16712,3,0,0,3
16713,2,1,2,3
16714,0,2,1,0
16715,0,2,2,2
16716,1,2,2,0
16717,2,2,1,3
16718,3,1,3,2
16719,1,1,1,1
16720,0,1,1,3
16721,1,3,3,3
16722,0,3,3,2
16723,0,0,0,0
16724,2,3,3,2
16725,0,1,2,0
16726,3,2,2,3
16727,2,3,2,2
16728,0,0,0,1
16729,2,3,3,3
16730,1,1,1,0
16731,0,2,2,0
16732,1,2,3,0
16733,2,2,2,2
16734,0,0,0,1
16735,2,1,1,1
16736,1,2,2,3
16737,0,0,0,1
16738,1,2,2,0
16739,2,3,3,1
16740,1,2,2,1
16741,3,2,2,3
16742,0,1,1,1
16743,2,2,2,0
16744,3,0,0,0
16745,0,1,1,1
16746,0,2,2,1
16747,1,0,0,1
16748,3,0,0,1
16749,3,1,1,3
16750,3,1,1,3
16751,0,3,3,0
16752,2,2,3,1
16753,3,1,0,1
16754,1,3,3,3
16755,2,0,0,2
16756,3,0,0,1
16757,1,2,2,0
16758,0,0,0,1
16759,1,3,2,2
16760,2,1,1,2
16761,3,1,1,3
16762,3,1,0,2
16763,3,2,0,3
16764,1,2,2,2
16765,1,2,2,1
16766,2,3,3,2
16767,0,0,0,2
16768,2,3,3,2
16769,0,0,0,0
16770,2,3,3,3
16771,1,3,3,3
16772,0,0,0,1
16773,3,3,3,3
16774,0,0,0,0
16775,0,2,0,1
16776,2,3,2,1
16777,0,0,0,0
16778,1,3,2,3
16779,3,2,1,3
16780,1,3,3,0
16781,0,3,3,1
16782,1,3,3,0
16783,3,0,0,0
16784,1,1,1,0
16785,2,2,2,1
16786,1,2,2,2
16787,1,2,2,1
16788,2,2,2,1
16789,2,1,1,1
16790,2,2,2,2
16791,2,0,1,1
16792,2,3,3,2
16793,1,2,2,2
16794,2,1,2,2
16795,3,0,0,1
16796,1,2,3,3
16797,3,2,1,3
16798,0,3,3,3
16799,0,1,1,0
16800,1,1,1,1
16801,0,1,2,0
16802,2,1,3,2
16803,2,1,1,3
16804,0,2,1,3
16805,3,3,3,3
16806,1,2,2,0
16807,0,1,1,2
16808,2,2,2,2
16809,0,3,3,2
16810,0,0,0,2
16811,0,1,1,0
16812,1,3,3,1
16813,1,1,1,2
16814,0,3,1,0
16815,0,3,1,0
16816,2,3,2,1
16817,3,3,1,3
16818,0,0,0,1
16819,0,0,0,0
16820,1,2,2,2
16821,2,3,3,3
16822,3,1,1,3
16823,2,2,2,2
16824,2,1,1,0
16825,2,3,3,3
16826,2,3,3,1
16827,2,3,3,3
16828,1,1,3,0
16829,3,0,0,0
16830,2,2,2,2
16831,3,3,3,3
16832,1,2,2,1
16833,0,2,1,0
16834,1,3,3,0
16835,3,1,2,3
16836,2,2,2,2
16837,2,3,3,3
16838,0,3,2,0
16839,3,2,2,3
16840,3,0,0,0
16841,2,3,3,2
16842,0,1,3,0
16843,1,1,1,1
16844,0,1,0,3
16845,3,1,1,3
16846,1,2,3,0
16847,1,2,2,3
16848,3,3,3,2
16849,1,1,2,1
16850,3,0,0,1
16851,2,1,2,2
16852,0,2,1,1
16853,1,2,3,2
16854,1,3,3,2
16855,2,3,2,1
16856,0,1,1,0
16857,3,0,0,0
16858,2,2,2,2
16859,2,2,2,0
16860,3,0,0,2
16861,1,2,2,3
16862,3,3,3,3
16863,2,0,0,0
16864,0,2,2,0
16865,3,0,0,2
16866,0,0,0,0
16867,1,2,2,1
16868,3,0,1,2
16869,1,3,3,2
16870,2,3,3,3
16871,1,0,0,2
16872,2,2,2,2
16873,2,3,3,1
16874,2,2,2,2
16875,0,0,0,0
16876,1,0,0,0
16877,2,3,3,3
16878,1,3,2,3
16879,1,0,0,2
16880,2,2,2,2
16881,0,2,2,0
16882,1,3,3,2
16883,2,2,2,2
16884,2,2,3,2
16885,2,1,1,0
16886,1,2,2,2
16887,3,0,0,1
16888,2,3,3,3
16889,0,1,1,3
16890,0,1,1,2
16891,1,1,0,3
16892,0,2,2,0
16893,0,0,0,0
16894,0,1,0,3
16895,0,1,1,2
16896,2,1,2,2
16897,3,3,3,3
16898,1,2,3,2
16899,0,1,3,1
16900,0,0,0,0
16901,0,3,3,0
16902,1,2,2,2
16903,2,3,3,2
16904,1,3,3,1
16905,0,0,0,1
16906,0,3,2,0
16907,1,0,0,0
16908,0,1,2,1
16909,2,3,2,1
16910,0,0,1,3
16911,2,1,1,2
16912,3,0,0,1
16913,2,2,2,2
16914,2,3,3,1
16915,1,2,3,0
16916,2,3,2,3
16917,2,3,3,3
16918,2,2,2,3
16919,2,3,3,3
16920,2,0,0,0
16921,0,1,1,0
16922,2,3,3,1
16923,3,0,0,0
16924,0,1,0,0
16925,1,2,2,0
16926,1,2,3,1
16927,1,3,3,3
16928,3,3,3,3
16929,1,3,3,3
16930,1,1,2,1
16931,1,0,0,3
16932,0,0,0,0
16933,1,3,3,3
16934,2,3,3,1
16935,3,0,0,0
16936,1,2,2,0
16937,2,2,2,0
16938,1,3,2,0
16939,0,3,2,0
16940,0,1,0,2
16941,0,0,0,0
16942,0,0,0,1
16943,3,2,2,3
16944,0,1,1,3
16945,2,3,3,3
16946,2,3,3,2
16947,0,0,0,2
16948,3,0,0,2
16949,1,0,1,0
16950,2,3,2,3
16951,0,0,0,3
16952,1,3,2,0
16953,1,2,3,1
16954,3,1,1,2
16955,1,1,2,0
16956,3,1,1,3
16957,2,0,0,1
16958,0,1,1,0
16959,2,1,1,1
16960,3,3,3,3
16961,1,3,3,2
16962,1,0,0,0
16963,2,1,1,2
16964,0,2,2,2
16965,1,1,1,2
16966,0,0,0,2
16967,0,1,1,0
16968,0,2,2,0
16969,3,3,3,3
16970,2,1,1,2
16971,1,2,2,0
16972,1,3,3,3
16973,2,3,3,3
16974,2,0,0,2
16975,0,0,1,2
16976,3,2,2,1
16977,1,2,2,0
16978,3,0,0,1
16979,0,0,0,1
16980,3,0,0,0
16981,0,3,1,0
16982,1,2,2,1
16983,0,1,1,0
16984,3,0,0,1
16985,0,2,2,2
16986,1,2,2,1
16987,2,3,3,3
16988,1,2,2,1
16989,0,0,0,2
16990,1,2,2,1
16991,2,3,3,2
16992,1,3,2,1
16993,2,2,2,2
16994,2,1,2,1
16995,0,3,3,3
16996,0,0,0,1
16997,2,1,1,1
16998,0,1,0,0
16999,1,1,2,0
17000,2,2,1,1
17001,3,3,3,3
17002,2,3,3,3
17003,3,0,0,1
17004,0,1,0,0
17005,2,3,3,3
17006,1,3,3,1
17007,0,0,0,1
17008,3,1,1,3
17009,1,2,2,0
17010,1,1,2,0
17011,2,2,2,3
17012,2,3,3,3
17013,3,0,1,3
17014,2,3,3,1
17015,2,3,3,2
17016,3,0,1,3
17017,0,3,2,1
17018,2,2,3,2
17019,2,1,1,1
17020,2,2,2,1
17021,1,2,3,0
17022,1,2,2,1
17023,0,1,1,0
17024,2,3,3,1
17025,2,1,2,2
17026,1,2,2,1
17027,0,3,3,1
17028,1,2,2,0
17029,2,1,1,1
17030,2,3,3,1
17031,2,1,1,1
17032,0,2,3,2
17033,1,1,2,0
17034,0,0,0,0
17035,2,3,3,3
17036,2,3,3,3
17037,2,2,2,1
17038,3,3,3,3
17039,0,1,0,1
17040,1,2,2,1
17041,1,3,3,1
17042,1,1,1,1
17043,2,2,2,2
17044,1,3,2,3
17045,3,0,0,1
17046,1,3,3,1
17047,1,2,2,1
17048,0,1,1,0
17049,2,1,2,2
17050,0,2,2,2
17051,0,3,1,0
17052,2,2,3,0
17053,3,0,0,0
17054,3,2,1,2
17055,3,3,3,3
17056,1,2,2,1
17057,2,3,3,2
17058,1,2,3,1
17059,3,0,0,0
17060,0,2,2,3
17061,2,2,2,1
17062,3,1,1,3
17063,0,1,1,0
17064,2,2,1,2
17065,2,2,2,0
17066,1,1,1,0
17067,1,1,1,0
17068,0,1,1,2
17069,2,3,3,2
17070,2,1,1,0
17071,0,0,0,1
17072,3,1,1,2
17073,1,3,3,0
17074,1,2,2,0
17075,3,1,1,3
17076,2,1,0,2
17077,1,3,3,1
17078,0,1,1,0
17079,3,2,2,3
17080,0,0,0,2
17081,1,0,1,2
17082,0,3,3,0
17083,1,2,2,2
17084,1,2,3,2
17085,1,2,3,1
17086,3,0,0,2
17087,1,3,3,3
17088,3,0,1,2
17089,2,3,3,2
17090,3,3,3,2
17091,0,1,1,0
17092,3,0,1,3
17093,1,3,2,2
17094,1,2,1,2
17095,0,2,1,3
17096,1,2,2,1
17097,1,3,2,1
17098,3,0,0,0
17099,0,0,0,3
17100,0,0,0,0
17101,1,2,2,0
17102,1,3,3,0
17103,1,1,1,3
17104,1,3,3,2
17105,2,2,2,2
17106,2,2,2,1
17107,0,1,1,0
17108,2,2,2,2
17109,3,0,0,2
17110,3,0,0,2
17111,0,1,1,1
17112,2,2,3,3
17113,1,2,2,2
17114,2,2,2,2
17115,1,1,1,0
17116,1,2,3,1
17117,0,1,1,1
17118,3,2,2,3
17119,1,0,0,0
17120,3,0,0,2
17121,2,0,0,1
17122,3,3,3,3
17123,0,2,2,0
17124,2,3,3,3
17125,2,1,1,0
17126,1,2,2,1
17127,3,0,0,1
17128,0,2,2,0
17129,0,0,1,2
17130,0,1,1,0
17131,3,0,0,2
17132,2,2,2,1
17133,1,3,3,1
17134,1,3,3,1
17135,0,2,2,0
17136,1,2,3,1
17137,3,2,1,3
17138,0,0,0,0
17139,2,3,3,3
17140,3,3,3,1
17141,1,1,1,2
17142,2,2,3,3
17143,2,3,3,2
17144,0,0,0,0
17145,1,3,2,0
17146,0,0,0,1
17147,0,1,1,2
17148,2,2,2,2
17149,2,0,0,1
17150,2,3,3,3
17151,0,3,3,3
17152,2,3,3,3
17153,3,3,3,3
17154,1,1,1,0
17155,3,2,1,3
17156,0,2,2,0
17157,0,1,1,0
17158,2,3,3,1
17159,1,2,3,2
17160,2,2,2,3
17161,2,2,2,2
17162,2,0,1,1
17163,0,1,0,0
17164,1,0,0,3
17165,3,2,2,3
17166,1,2,2,1
17167,2,2,2,3
17168,2,1,0,0
17169,1,3,3,2
17170,0,0,0,3
17171,2,1,1,1
17172,1,2,2,0
17173,1,0,1,3
17174,0,2,2,0
17175,0,0,0,1
17176,1,2,2,1
17177,0,1,1,2
17178,2,2,2,3
17179,2,2,3,3
17180,3,3,3,3
17181,1,3,3,2
17182,0,1,1,0
17183,3,0,0,3
17184,3,1,1,3
17185,0,3,3,1
17186,3,0,1,1
17187,3,1,0,2
17188,2,3,2,2
17189,1,3,3,3
17190,1,2,2,0
17191,3,3,1,3
17192,0,1,1,0
17193,1,2,3,2
17194,0,3,3,0
17195,0,1,0,2
17196,0,2,1,0
17197,0,3,3,0
17198,2,2,1,1
17199,1,2,3,0
17200,2,3,3,3
17201,1,3,3,2
17202,2,2,2,0
17203,3,1,1,3
17204,2,3,2,3
17205,2,3,2,3
17206,1,2,2,2
17207,1,3,3,3
17208,1,2,2,1
17209,1,3,3,3
17210,2,3,3,3
17211,0,3,3,1
17212,2,1,1,3
17213,2,2,1,1
17214,2,2,2,0
17215,0,1,1,1
17216,1,3,3,0
17217,3,0,0,1
17218,2,2,2,1
17219,1,3,3,1
17220,0,1,0,0
17221,2,2,2,2
17222,2,0,0,1
17223,2,2,2,1
17224,2,1,1,2
17225,2,0,0,2
17226,1,3,3,2
17227,2,0,0,0
17228,2,1,1,2
17229,1,2,3,2
17230,1,3,3,3
17231,1,2,3,1
17232,0,3,0,1
17233,2,3,2,0
17234,1,3,3,3
17235,1,1,2,3
17236,0,1,1,0
17237,0,1,1,0
17238,0,3,2,0
17239,1,2,2,1
17240,0,1,1,3
